,name,allegiance,season,episode,location,killer,killers_house,method,death_no
1804,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,1805
1805,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1806
1806,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1807
1807,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1808
1808,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1809
1809,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1810
1810,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1811
1811,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1812
1812,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1813
1813,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1814
1814,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1815
1815,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1816
1816,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1817
1817,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1818
1818,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1819
1819,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1820
1820,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1821
1821,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1822
1822,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1823
1823,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1824
1824,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1825
1825,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1826
1826,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1827
1827,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1828
1828,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1829
1829,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1830
1830,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1831
1831,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1832
1832,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1833
1833,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1834
1834,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1835
1835,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1836
1836,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1837
1837,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1838
1838,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1839
1839,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1840
1840,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1841
1841,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1842
1842,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1843
1843,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1844
1844,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1845
1845,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1846
1846,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1847
1847,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1848
1848,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1849
1849,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1850
1850,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1851
1851,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1852
1852,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1853
1853,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1854
1854,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1855
1855,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1856
1856,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1857
1857,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1858
1858,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1859
1859,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1860
1860,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1861
1861,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1862
1862,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1863
1863,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1864
1864,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1865
1865,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1866
1866,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1867
1867,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1868
1868,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1869
1869,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1870
1870,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1871
1871,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1872
1872,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1873
1873,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1874
1874,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1875
1875,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1876
1876,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1877
1877,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1878
1878,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1879
1879,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1880
1880,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1881
1881,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1882
1882,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1883
1883,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1884
1884,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1885
1885,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1886
1886,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1887
1887,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1888
1888,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1889
1889,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1890
1890,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1891
1891,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1892
1892,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1893
1893,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1894
1894,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1895
1895,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1896
1896,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1897
1897,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1898
1898,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1899
1899,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1900
1900,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1901
1901,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1902
1902,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1903
1903,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1904
1904,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1905
1905,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1906
1906,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1907
1907,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1908
1908,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1909
1909,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1910
1910,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1911
1911,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1912
1912,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1913
1913,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1914
1914,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1915
1915,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1916
1916,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1917
1917,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1918
1918,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1919
1919,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1920
1920,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1921
1921,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1922
1922,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1923
1923,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1924
1924,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1925
1925,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1926
1926,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1927
1927,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1928
1928,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1929
1929,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1930
1930,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1931
1931,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1932
1932,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1933
1933,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1934
1934,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1935
1935,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1936
1936,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1937
1937,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1938
1938,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1939
1939,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1940
1940,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1941
1941,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1942
1942,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1943
1943,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1944
1944,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1945
1945,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1946
1946,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1947
1947,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1948
1948,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1949
1949,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1950
1950,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1951
1951,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1952
1952,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1953
1953,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1954
1954,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1955
1955,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1956
1956,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1957
1957,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1958
1958,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1959
1959,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1960
1960,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1961
1961,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1962
1962,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1963
1963,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1964
1964,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1965
1965,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1966
1966,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1967
1967,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1968
1968,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1969
1969,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1970
1970,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1971
1971,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1972
1972,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1973
1973,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1974
1974,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1975
1975,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1976
1976,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1977
1977,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1978
1978,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1979
1979,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1980
1980,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1981
1981,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1982
1982,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1983
1983,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1984
1984,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1985
1985,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1986
1986,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1987
1987,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1988
1988,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1989
1989,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1990
1990,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1991
1991,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1992
1992,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1993
1993,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1994
1994,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1995
1995,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1996
1996,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1997
1997,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1998
1998,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1999
1999,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2000
2000,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2001
2001,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2002
2002,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2003
2003,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2004
2004,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2005
2005,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2006
2006,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2007
2007,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2008
2008,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2009
2009,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2010
2010,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2011
2011,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2012
2012,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2013
2013,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2014
2014,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2015
2015,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2016
2016,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2017
2017,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2018
2018,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2019
2019,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2020
2020,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2021
2021,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2022
2022,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2023
2023,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2024
2024,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2025
2025,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2026
2026,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2027
2027,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2028
2028,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2029
2029,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2030
2030,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2031
2031,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2032
2032,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Axe,2033
2033,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2034
2034,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2035
2035,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2036
2036,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2037
2037,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Axe,2038
2038,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Axe,2039
2039,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2040
2040,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2041
2041,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2042
2042,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2043
2043,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2044
